Sample	250	252	254	256	258	260	262	264	266	268	270	272	274	276	278	280	282	284	286	288	290	292	294	296	298	300
E-3_1_val_1	65.0	111.0	46.0	193.0	116.0	86.0	107.0	111.0	72.0	139.0	126.0	157.0	108.0	464.0	99.0	182.0	671.0	430.0	613.0	984.0	1852.0	1402.0	1849.0	8210.0	12049.0	110451.0
E-3_2_val_2	3539.0	2237.0	4465.0	3316.0	782.0	1868.0	1008.0	4512.0	1305.0	3042.0	2764.0	2136.0	5529.0	5333.0	3870.0	5515.0	637.0	3454.0	226.0	4431.0	3610.0	4219.0	2302.0	4411.0	24757.0	41425.0
E-4_1_val_1	31.0	34.0	35.0	64.0	71.0	35.0	47.0	75.0	28.0	51.0	59.0	63.0	70.0	209.0	36.0	96.0	435.0	177.0	246.0	722.0	1407.0	1113.0	1091.0	4240.0	10945.0	177419.0
E-4_2_val_2	5352.0	2419.0	6534.0	4560.0	927.0	1998.0	1203.0	6592.0	568.0	3830.0	3848.0	3021.0	8068.0	7709.0	5472.0	7921.0	420.0	4980.0	195.0	5994.0	4997.0	6042.0	3052.0	6408.0	36532.0	60157.0
E-5_1_val_1	16.0	13.0	13.0	28.0	49.0	14.0	41.0	29.0	15.0	36.0	33.0	43.0	35.0	127.0	28.0	81.0	200.0	193.0	170.0	368.0	592.0	932.0	664.0	2469.0	6690.0	101639.0
E-5_2_val_2	2974.0	1619.0	3488.0	2352.0	392.0	1362.0	816.0	4135.0	550.0	2377.0	2429.0	1749.0	4702.0	4333.0	2989.0	4303.0	316.0	2653.0	154.0	3337.0	2842.0	3296.0	1700.0	3522.0	20104.0	36024.0
E-6_1_val_1	7.0	8.0	16.0	52.0	29.0	18.0	21.0	42.0	22.0	13.0	27.0	31.0	22.0	72.0	7.0	43.0	202.0	55.0	95.0	372.0	856.0	450.0	571.0	2713.0	5856.0	113972.0
E-6_2_val_2	2778.0	1099.0	3311.0	2392.0	385.0	1267.0	656.0	3551.0	245.0	1883.0	2098.0	1788.0	4621.0	4612.0	3193.0	4845.0	217.0	3061.0	122.0	4080.0	3326.0	4077.0	2187.0	4345.0	24150.0	41283.0
E-7_1_val_1	10.0	22.0	13.0	47.0	45.0	23.0	28.0	143.0	18.0	28.0	58.0	77.0	48.0	151.0	5.0	90.0	195.0	367.0	83.0	416.0	603.0	590.0	832.0	7824.0	5269.0	106623.0
E-7_2_val_2	3410.0	1442.0	3344.0	2599.0	315.0	1152.0	734.0	4462.0	649.0	2961.0	2425.0	1749.0	4957.0	4767.0	3060.0	4713.0	220.0	2792.0	114.0	3451.0	3270.0	3257.0	1649.0	3500.0	21060.0	41556.0
E-8_1_val_1	31.0	40.0	27.0	89.0	53.0	53.0	72.0	67.0	17.0	70.0	60.0	86.0	67.0	219.0	59.0	119.0	295.0	289.0	236.0	541.0	885.0	949.0	1153.0	3739.0	8943.0	100849.0
E-8_2_val_2	2962.0	1821.0	3523.0	2632.0	617.0	1464.0	865.0	4253.0	1125.0	2794.0	2454.0	1838.0	4545.0	4531.0	3209.0	4536.0	514.0	2798.0	135.0	3462.0	3210.0	3188.0	1632.0	3483.0	19607.0	37810.0
E-9_1_val_1	8.0	30.0	11.0	55.0	60.0	38.0	40.0	128.0	30.0	38.0	50.0	74.0	55.0	175.0	25.0	106.0	322.0	285.0	193.0	599.0	1086.0	1040.0	1064.0	4516.0	9875.0	141362.0
E-9_2_val_2	4506.0	2031.0	4583.0	3343.0	339.0	1996.0	1063.0	6359.0	688.0	3690.0	3457.0	2610.0	6552.0	5964.0	4349.0	6313.0	371.0	3744.0	157.0	4495.0	4151.0	4467.0	2138.0	4949.0	28080.0	50870.0
H-10_1_val_1	9.0	13.0	16.0	47.0	53.0	33.0	35.0	30.0	18.0	46.0	48.0	66.0	30.0	183.0	24.0	65.0	440.0	71.0	213.0	688.0	1441.0	1406.0	1142.0	4452.0	7560.0	193522.0
H-10_2_val_2	4704.0	1838.0	5404.0	3722.0	399.0	2795.0	1401.0	5535.0	920.0	3722.0	4590.0	3243.0	8659.0	8294.0	5633.0	8371.0	405.0	5250.0	279.0	7124.0	5814.0	6814.0	3242.0	7104.0	39615.0	66774.0
H-1_1_val_1	32.0	49.0	35.0	122.0	93.0	73.0	100.0	82.0	52.0	88.0	95.0	128.0	120.0	350.0	114.0	175.0	531.0	492.0	562.0	822.0	1255.0	1725.0	1725.0	5332.0	13633.0	163522.0
H-1_2_val_2	4477.0	3220.0	6144.0	4398.0	1025.0	2270.0	1349.0	6744.0	2056.0	4318.0	3834.0	2805.0	6680.0	6735.0	4868.0	6921.0	919.0	4227.0	248.0	5469.0	4866.0	5093.0	2790.0	5775.0	32035.0	62041.0
H-2_1_val_1	66.0	76.0	44.0	148.0	130.0	61.0	89.0	84.0	69.0	92.0	102.0	159.0	138.0	351.0	97.0	197.0	517.0	481.0	475.0	827.0	1159.0	1738.0	1566.0	5273.0	11557.0	177324.0
H-2_2_val_2	5690.0	3684.0	7497.0	5316.0	1177.0	2627.0	1572.0	8300.0	2010.0	5031.0	4360.0	3217.0	7496.0	7447.0	5226.0	8051.0	927.0	4606.0	406.0	5462.0	4887.0	5461.0	2889.0	5929.0	33860.0	59692.0
H-3_1_val_1	33.0	29.0	12.0	70.0	54.0	32.0	43.0	53.0	34.0	51.0	45.0	87.0	63.0	178.0	59.0	104.0	238.0	247.0	231.0	393.0	641.0	718.0	865.0	2694.0	5804.0	69246.0
H-3_2_val_2	3706.0	1987.0	4197.0	3040.0	659.0	1535.0	833.0	3657.0	945.0	2098.0	2044.0	1536.0	3617.0	2992.0	2319.0	2883.0	302.0	1678.0	90.0	1636.0	1825.0	1838.0	1017.0	2088.0	13847.0	19655.0
H-4_1_val_1	19.0	24.0	16.0	28.0	40.0	29.0	44.0	34.0	16.0	35.0	35.0	54.0	43.0	157.0	54.0	88.0	237.0	251.0	289.0	404.0	609.0	861.0	863.0	2550.0	7575.0	117260.0
H-4_2_val_2	3776.0	2205.0	4691.0	3293.0	723.0	1545.0	984.0	5036.0	1204.0	3021.0	2705.0	2219.0	5011.0	4596.0	3406.0	4694.0	394.0	2823.0	166.0	3357.0	3238.0	3209.0	1738.0	3758.0	22616.0	41207.0
H-5_1_val_1	29.0	38.0	28.0	96.0	65.0	27.0	61.0	62.0	21.0	54.0	53.0	60.0	84.0	218.0	50.0	107.0	369.0	271.0	265.0	523.0	756.0	1292.0	921.0	3000.0	8412.0	112620.0
H-5_2_val_2	3613.0	1933.0	4479.0	3087.0	548.0	1423.0	923.0	4632.0	648.0	2551.0	2624.0	1913.0	5018.0	4803.0	3512.0	5111.0	351.0	3086.0	151.0	3938.0	3192.0	3951.0	2041.0	4155.0	23292.0	38507.0
H-6_1_val_1	39.0	39.0	25.0	78.0	68.0	40.0	84.0	71.0	42.0	92.0	58.0	107.0	82.0	266.0	65.0	158.0	353.0	345.0	319.0	721.0	988.0	1290.0	1362.0	4580.0	11466.0	130611.0
H-6_2_val_2	3641.0	2498.0	5054.0	3520.0	807.0	1693.0	1065.0	5412.0	1426.0	3512.0	3084.0	2271.0	5539.0	5553.0	3986.0	5686.0	695.0	3407.0	187.0	4422.0	3950.0	4239.0	2177.0	4610.0	25494.0	49421.0
H-7_1_val_1	20.0	39.0	20.0	89.0	64.0	38.0	63.0	66.0	30.0	59.0	65.0	89.0	67.0	244.0	46.0	147.0	304.0	225.0	278.0	655.0	988.0	940.0	1235.0	7753.0	11302.0	134032.0
H-7_2_val_2	4287.0	2212.0	5407.0	3949.0	842.0	1941.0	1147.0	5667.0	1387.0	3272.0	2918.0	2506.0	6897.0	6094.0	4227.0	6282.0	633.0	3630.0	358.0	4609.0	4215.0	4500.0	2280.0	4892.0	28601.0	46105.0
H-8_1_val_1	59.0	85.0	25.0	156.0	151.0	55.0	143.0	119.0	47.0	103.0	100.0	151.0	154.0	451.0	102.0	219.0	457.0	560.0	372.0	799.0	1281.0	1440.0	1738.0	5501.0	11701.0	132017.0
H-8_2_val_2	3181.0	2452.0	4822.0	3502.0	838.0	1654.0	1072.0	5527.0	1630.0	3902.0	3104.0	2364.0	5539.0	5753.0	4089.0	5925.0	821.0	3605.0	176.0	4566.0	4400.0	4160.0	2115.0	4412.0	24871.0	53506.0
H-9_1_val_1	31.0	39.0	25.0	113.0	83.0	38.0	74.0	85.0	15.0	59.0	69.0	89.0	62.0	229.0	40.0	157.0	316.0	246.0	303.0	506.0	1032.0	1110.0	995.0	3710.0	11516.0	129763.0
H-9_2_val_2	4848.0	2355.0	5450.0	3732.0	649.0	1878.0	1164.0	5988.0	820.0	3629.0	3348.0	2565.0	6614.0	6076.0	4470.0	6327.0	401.0	3709.0	182.0	4470.0	3887.0	4256.0	2191.0	4657.0	26160.0	40879.0
SAH-10_1_val_1	63.0	72.0	36.0	165.0	108.0	69.0	125.0	86.0	49.0	116.0	118.0	163.0	137.0	398.0	114.0	214.0	576.0	552.0	567.0	1061.0	1187.0	1987.0	1763.0	5354.0	13180.0	136046.0
SAH-10_2_val_2	3986.0	2759.0	5530.0	3690.0	815.0	1925.0	1280.0	5970.0	1313.0	3734.0	3326.0	2523.0	5957.0	5794.0	4372.0	6158.0	725.0	3754.0	161.0	4603.0	4109.0	4405.0	2547.0	4957.0	27603.0	52310.0
SAH-1_1_val_1	48.0	50.0	22.0	101.0	68.0	35.0	59.0	60.0	48.0	87.0	89.0	125.0	108.0	280.0	72.0	144.0	365.0	363.0	367.0	668.0	964.0	1263.0	1398.0	5118.0	11333.0	136948.0
SAH-1_2_val_2	3587.0	2702.0	5243.0	3774.0	933.0	1858.0	1176.0	5551.0	1862.0	4109.0	3218.0	2470.0	5339.0	5714.0	4006.0	5965.0	913.0	3557.0	175.0	4324.0	4128.0	4049.0	2252.0	4635.0	25171.0	53472.0
SAH-2_1_val_1	65.0	65.0	29.0	123.0	88.0	62.0	104.0	93.0	77.0	105.0	99.0	164.0	118.0	344.0	115.0	189.0	491.0	503.0	486.0	846.0	1138.0	1751.0	1583.0	5933.0	12695.0	173921.0
SAH-2_2_val_2	6295.0	3993.0	8064.0	5786.0	1343.0	2779.0	1740.0	8520.0	2262.0	5641.0	4745.0	3465.0	7424.0	7311.0	5170.0	7741.0	916.0	4206.0	374.0	4730.0	4647.0	4938.0	2651.0	5536.0	32390.0	58520.0
SAH-3_1_val_1	91.0	153.0	52.0	296.0	182.0	104.0	163.0	195.0	96.0	207.0	168.0	279.0	209.0	582.0	157.0	350.0	730.0	775.0	694.0	1173.0	1761.0	1962.0	2099.0	7081.0	12762.0	106650.0
SAH-3_2_val_2	3441.0	2462.0	4725.0	3540.0	946.0	1758.0	1033.0	4708.0	1562.0	3443.0	2884.0	2126.0	4972.0	5050.0	3870.0	5379.0	724.0	3281.0	142.0	3940.0	3655.0	3654.0	2092.0	4011.0	22023.0	43550.0
SAH-4_1_val_1	61.0	49.0	39.0	121.0	108.0	57.0	96.0	89.0	44.0	88.0	103.0	145.0	121.0	408.0	104.0	181.0	406.0	440.0	390.0	772.0	1062.0	1421.0	1619.0	4881.0	12589.0	144507.0
SAH-4_2_val_2	4377.0	2940.0	6023.0	4335.0	1067.0	2125.0	1254.0	6340.0	1997.0	3966.0	3511.0	2552.0	6325.0	6168.0	4611.0	6571.0	836.0	3831.0	183.0	4851.0	4399.0	4531.0	2422.0	4756.0	27378.0	52552.0
SAH-5_1_val_1	37.0	52.0	28.0	99.0	90.0	39.0	94.0	65.0	35.0	75.0	88.0	104.0	112.0	316.0	75.0	142.0	403.0	477.0	386.0	692.0	905.0	1528.0	1433.0	4568.0	12153.0	152867.0
SAH-5_2_val_2	4514.0	2966.0	6165.0	4134.0	901.0	2083.0	1355.0	6786.0	1864.0	3928.0	3584.0	2575.0	6516.0	6206.0	4558.0	6626.0	752.0	3914.0	196.0	4963.0	4427.0	4859.0	2577.0	5332.0	28898.0	56184.0
SAH-6_1_val_1	69.0	64.0	38.0	139.0	93.0	64.0	104.0	102.0	73.0	108.0	105.0	120.0	114.0	364.0	93.0	178.0	472.0	472.0	427.0	875.0	1302.0	1517.0	1714.0	6244.0	12876.0	125985.0
SAH-6_2_val_2	4256.0	3069.0	5589.0	3970.0	1075.0	1982.0	1288.0	5801.0	1796.0	3939.0	3375.0	2576.0	5783.0	5599.0	4100.0	5771.0	802.0	3355.0	179.0	4118.0	3795.0	3987.0	2262.0	4265.0	24392.0	46588.0
SAH-7_1_val_1	98.0	130.0	66.0	241.0	165.0	131.0	169.0	160.0	105.0	174.0	175.0	262.0	234.0	645.0	186.0	348.0	722.0	719.0	620.0	1234.0	1762.0	1868.0	2425.0	7906.0	14550.0	110301.0
SAH-7_2_val_2	3998.0	2836.0	5273.0	4076.0	1085.0	1934.0	1217.0	5157.0	2014.0	3683.0	3318.0	2224.0	5615.0	5486.0	4104.0	5562.0	836.0	3387.0	154.0	3831.0	3813.0	3615.0	1959.0	3788.0	23017.0	43414.0
SAH-8_1_val_1	77.0	105.0	37.0	201.0	110.0	96.0	151.0	115.0	92.0	160.0	167.0	197.0	210.0	532.0	151.0	312.0	658.0	633.0	600.0	1204.0	1954.0	1776.0	2568.0	9116.0	18436.0	155892.0
SAH-8_2_val_2	4728.0	3718.0	6523.0	4994.0	1515.0	2248.0	1542.0	6661.0	2772.0	5825.0	4371.0	3259.0	6644.0	7079.0	5254.0	7416.0	1431.0	4430.0	203.0	5278.0	5151.0	4971.0	2804.0	5222.0	29569.0	61942.0
SAH-9_1_val_1	41.0	41.0	29.0	83.0	69.0	38.0	74.0	66.0	36.0	96.0	74.0	98.0	86.0	230.0	82.0	129.0	388.0	331.0	357.0	711.0	997.0	1237.0	1445.0	6186.0	11559.0	124578.0
SAH-9_2_val_2	3711.0	2602.0	4971.0	3691.0	855.0	1873.0	1111.0	5224.0	1554.0	3453.0	3196.0	2434.0	5324.0	5317.0	3832.0	5491.0	780.0	3352.0	220.0	4032.0	3870.0	4041.0	2301.0	4479.0	24824.0	46523.0
