Feature ID	taxonomy
ASV_3395	Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces
ASV_3396	Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter
ASV_3397	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum, uncultured_bacterium
ASV_3398	Bacteria, Acidobacteriota, Acidobacteriae, Solibacterales, Solibacteraceae, Candidatus_Solibacter
ASV_3399	Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_12, Clostridium_magnum
ASV_34	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia, Paraburkholderia_tropica
ASV_340	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Xiphinematobacteraceae, Candidatus_Xiphinematobacter
ASV_3400	Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, uncultured, uncultured_bacterium
ASV_3401	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14, uncultured_bacterium
ASV_3402	Bacteria, Acidobacteriota, Holophagae, Subgroup_7, Subgroup_7, Subgroup_7, uncultured_delta
ASV_3403	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured
ASV_3404	Bacteria, Acidobacteriota, Acidobacteriae, Subgroup_2, Subgroup_2, Subgroup_2, uncultured_Acidobacteria
ASV_3405	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured
ASV_3406	Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, uncultured
ASV_3407	Bacteria, Acidobacteriota, Acidobacteriae, Subgroup_2, Subgroup_2, Subgroup_2, uncultured_Acidobacteria
ASV_3408	Bacteria, Actinobacteriota, Acidimicrobiia, uncultured, uncultured, uncultured, metagenome
ASV_3409	Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, uncultured, uncultured_bacterium
ASV_341	Bacteria, Chloroflexi, Gitt-GS-136, Gitt-GS-136, Gitt-GS-136, Gitt-GS-136
ASV_3410	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia
ASV_3411	Bacteria, Acidobacteriota, Acidobacteriae, Subgroup_2, Subgroup_2, Subgroup_2, uncultured_Acidobacteria
ASV_3412	Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, uncultured
ASV_3413	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02, uncultured_bacterium
ASV_3414	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, Nordella, uncultured_bacterium
ASV_3415	Bacteria, Myxococcota, Polyangia, Polyangiales, BIrii41, BIrii41, uncultured_delta
ASV_3416	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Lechevalieria
ASV_3417	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter
ASV_3418	Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Planoglabratella_opercularis
ASV_3419	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea
ASV_342	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter
ASV_3420	Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256
ASV_3421	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured
ASV_3422	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia, Massilia_albidiflava
ASV_3423	Bacteria, Acidobacteriota, Subgroup_5, Subgroup_5, Subgroup_5, Subgroup_5, uncultured_bacterium
ASV_3424	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella
ASV_3425	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured
ASV_3426	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured
ASV_3427	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Xanthobacteraceae, Rhizobiales_bacterium
ASV_3428	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_bacterium
ASV_3429	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Dinghuibacter, Dinghuibacter_silviterrae
ASV_343	Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides
ASV_3430	Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256, uncultured_Ferrimicrobium
ASV_3431	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales
ASV_3432	Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces
ASV_3433	Bacteria, Acidobacteriota, Blastocatellia, Blastocatellales, Blastocatellaceae, Stenotrophobacter, uncultured_bacterium
ASV_3434	Bacteria, Actinobacteriota, MB-A2-108, MB-A2-108, MB-A2-108, MB-A2-108, uncultured_bacterium
ASV_3435	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Terrimonas
ASV_3436	Bacteria, Chloroflexi, TK10, TK10, TK10, TK10
ASV_3437	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, uncultured
ASV_3438	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured
ASV_3439	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14
ASV_344	Bacteria, Actinobacteriota, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, uncultured_compost
ASV_3440	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_3441	Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Pir4_lineage, uncultured_Planctomycetaceae
ASV_3442	Bacteria, Acidobacteriota, Subgroup_5, Subgroup_5, Subgroup_5, Subgroup_5, uncultured_bacterium
ASV_3443	Bacteria, Acidobacteriota, Subgroup_18, Subgroup_18, Subgroup_18, Subgroup_18, uncultured_bacterium
ASV_3444	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae
ASV_3445	Bacteria, Actinobacteriota, Actinobacteria, Streptosporangiales, Streptosporangiaceae, Sphaerisporangium
ASV_3446	Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, uncultured
ASV_3447	Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_8, uncultured_bacterium
ASV_3448	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured
ASV_3449	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, uncultured, uncultured
ASV_345	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_bacterium
ASV_3450	Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae, uncultured, uncultured_bacterium
ASV_3451	Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, Entotheonellaceae, uncultured_bacterium
ASV_3452	Bacteria, Planctomycetota, Planctomycetes, Isosphaerales, Isosphaeraceae, Aquisphaera
ASV_3453	Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria_Incertae_Sedis, Unknown_Family, Acidibacter, uncultured_bacterium
ASV_3454	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured
ASV_3455	Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas
ASV_3456	Bacteria, Chloroflexi, KD4-96, KD4-96, KD4-96, KD4-96, uncultured_bacterium
ASV_3457	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured
ASV_3458	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas
ASV_3459	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Ilumatobacteraceae, CL500-29_marine_group
ASV_346	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, uncultured, uncultured_Acidimicrobiia
ASV_3460	Bacteria, Chloroflexi, KD4-96, KD4-96, KD4-96, KD4-96, uncultured_bacterium
ASV_3461	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae, uncultured_bacterium
ASV_3462	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_3463	Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured_Gemmatimonadales
ASV_3464	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14
ASV_3465	Bacteria, Acidobacteriota, Subgroup_18, Subgroup_18, Subgroup_18, Subgroup_18, uncultured_bacterium
ASV_3466	Bacteria, Myxococcota, Polyangia, Polyangiales, Sandaracinaceae, uncultured, metagenome
ASV_3467	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_3468	Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, uncultured, uncultured_actinobacterium
ASV_3469	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, uncultured, wastewater_metagenome
ASV_347	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_3470	Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, uncultured, uncultured_actinobacterium
ASV_3471	Bacteria, Myxococcota, Polyangia, Polyangiales, Polyangiaceae, Pajaroellobacter, metagenome
ASV_3472	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14
ASV_3473	Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, uncultured, uncultured_bacterium
ASV_3474	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae
ASV_3475	Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Weeksellaceae, Chryseobacterium
ASV_3476	Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium
ASV_3477	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, SC-I-84, SC-I-84
ASV_3478	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter
ASV_3479	Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256
ASV_348	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methyloligellaceae, uncultured
ASV_3480	Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, Gaiellaceae, Gaiella
ASV_3481	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured
ASV_3482	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, uncultured, uncultured_planctomycete
ASV_3483	Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella
ASV_3484	Bacteria, Acidobacteriota, Blastocatellia, Pyrinomonadales, Pyrinomonadaceae, RB41
ASV_3485	Bacteria, Methylomirabilota, Methylomirabilia, Rokubacteriales, Rokubacteriales, Rokubacteriales, uncultured_bacterium
ASV_3486	Bacteria, NB1-j, NB1-j, NB1-j, NB1-j, NB1-j
ASV_3487	Bacteria, Chloroflexi, KD4-96, KD4-96, KD4-96, KD4-96, metagenome
ASV_3488	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, Devosia
ASV_3489	Bacteria, Proteobacteria, Alphaproteobacteria, Reyranellales, Reyranellaceae, Reyranella
ASV_349	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Magnetospirillaceae, uncultured, uncultured_eubacterium
ASV_3490	Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Intrasporangiaceae, Intrasporangium
ASV_3491	Bacteria, Myxococcota, bacteriap25, bacteriap25, bacteriap25, bacteriap25, metagenome
ASV_3492	Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, JG30-KF-CM45
ASV_3493	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Iamiaceae, Iamia
ASV_3494	Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas
ASV_3495	Bacteria, Entotheonellaeota, Entotheonellia, Entotheonellales, Entotheonellaceae, Entotheonellaceae, uncultured_bacterium
ASV_3496	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Vicinamibacteraceae
ASV_3497	Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae
ASV_3498	Bacteria, Firmicutes, Bacilli, Alicyclobacillales, Alicyclobacillaceae, Tumebacillus, uncultured_bacterium
ASV_3499	Bacteria, Acidobacteriota, Blastocatellia, 11-24, 11-24, 11-24, uncultured_bacterium
ASV_35	Bacteria, Proteobacteria, Alphaproteobacteria, Azospirillales, Inquilinaceae, Inquilinus, Inquilinus_sp.
ASV_350	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_3500	Bacteria, Acidobacteriota, Holophagae, Subgroup_7, Subgroup_7, Subgroup_7
ASV_3501	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter
ASV_3502	Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured
ASV_3503	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Puniceicoccaceae, Cerasicoccus, Coraliomargarita_sp.
ASV_3504	Bacteria, Actinobacteriota, Actinobacteria, Micromonosporales, Micromonosporaceae, Actinoplanes
ASV_3505	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02, uncultured_bacterium
ASV_3506	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, uncultured, uncultured
ASV_3507	Bacteria, Actinobacteriota, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Lechevalieria
ASV_3508	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Rhodoplanes
ASV_3509	Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium
ASV_351	Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae, Nevskia, Nevskia_terrae
ASV_3510	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas_psychrotolerans
ASV_3511	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_Acidobacteriaceae
ASV_3512	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum, bacterium
ASV_3513	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1, uncultured_Verrucomicrobia
ASV_3514	Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, uncultured, uncultured, uncultured_Planctomyces
ASV_3515	Bacteria, Actinobacteriota, Acidimicrobiia, Microtrichales, Ilumatobacteraceae, CL500-29_marine_group
ASV_3516	Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae
ASV_3517	Bacteria, Firmicutes, Bacilli, Paenibacillales, Paenibacillaceae, Paenibacillus, uncultured_Firmicutes
ASV_3518	Bacteria, Myxococcota, Polyangia, Nannocystales, Nannocystaceae, Pseudenhygromyxa, uncultured_bacterium
ASV_3519	Bacteria, Planctomycetota, Planctomycetes, uncultured, uncultured, uncultured, uncultured_bacterium
ASV_352	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter
ASV_3520	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Pedomicrobium
ASV_3521	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae
ASV_3522	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter
ASV_3523	Bacteria, Nitrospirota, Nitrospiria, Nitrospirales, Nitrospiraceae, Nitrospira, uncultured_Green
ASV_3524	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured, uncultured_bacterium
ASV_3525	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter
ASV_3526	Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides, uncultured_organism
ASV_3527	Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria_Incertae_Sedis, Unknown_Family, Acidibacter, uncultured_proteobacterium
ASV_3528	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, uncultured, uncultured
ASV_3529	Bacteria, Chloroflexi, JG30-KF-CM66, JG30-KF-CM66, JG30-KF-CM66, JG30-KF-CM66, uncultured_bacterium
ASV_353	Bacteria, Desulfobacterota, uncultured, uncultured, uncultured, uncultured, uncultured_sludge
ASV_3530	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter, Spartobacteria_bacterium
ASV_3531	Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus
ASV_3532	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Acidipila
ASV_3533	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea
ASV_3534	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium
ASV_3535	Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, uncultured
ASV_3536	Bacteria, Myxococcota, Myxococcia, Myxococcales, Anaeromyxobacteraceae, Anaeromyxobacter, uncultured_bacterium
ASV_3537	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Puia, uncultured_bacterium
ASV_3538	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Methylacidiphilales, Methylacidiphilaceae, uncultured, uncultured_bacterium
ASV_3539	Bacteria, Myxococcota, Polyangia, Polyangiales, Polyangiaceae, Pajaroellobacter, uncultured_Polyangiaceae
ASV_354	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_3540	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, uncultured_Alphaproteobacteria
ASV_3541	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Conexibacter
ASV_3542	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1
ASV_3543	Bacteria, Acidobacteriota, Subgroup_5, Subgroup_5, Subgroup_5, Subgroup_5, uncultured_bacterium
ASV_3544	Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, uncultured, uncultured
ASV_3545	Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured, uncultured, Rhodospirillaceae_bacterium
ASV_3546	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter
ASV_3547	Bacteria, Acidobacteriota, Blastocatellia, Blastocatellales, Blastocatellaceae, JGI_0001001-H03, uncultured_bacterium
ASV_3548	Bacteria, Acidobacteriota, Subgroup_18, Subgroup_18, Subgroup_18, Subgroup_18, uncultured_bacterium
ASV_3549	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14, uncultured_Rubrobacteria
ASV_355	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured, bacterium_enrichment
ASV_3550	Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured
ASV_3551	Bacteria, Actinobacteriota, Acidimicrobiia, IMCC26256, IMCC26256, IMCC26256, uncultured_Ferrimicrobium
ASV_3552	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Rhodoplanes
ASV_3553	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_3554	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, 67-14, 67-14
ASV_3555	Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Gemmatimonadetes_bacterium
ASV_3556	Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, uncultured
ASV_3557	Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter, uncultured_bacterium
ASV_3558	Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium, metagenome
ASV_3559	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured
ASV_356	Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Acidicapsa, Acidicapsa_sp.
ASV_3560	Bacteria, Acidobacteriota, Blastocatellia, 11-24, 11-24, 11-24, uncultured_bacterium
ASV_3561	Bacteria, Chloroflexi, Ktedonobacteria, Ktedonobacterales, Ktedonobacteraceae, Thermosporothrix, uncultured_bacterium
ASV_3562	Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, ADurb.Bin063-1, uncultured_bacterium
ASV_3563	Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus_Alysiosphaera
ASV_3564	Bacteria, Proteobacteria, Alphaproteobacteria, Micropepsales, Micropepsaceae, uncultured
ASV_3565	Bacteria, Acidobacteriota, Blastocatellia, 11-24, 11-24, 11-24, uncultured_bacterium
ASV_3566	Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Leifsonia
