Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	Shared
ASV_5659	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Herbinix		ASV_5659	0	0	0	0	0	0	0.148013750954927	0	0	0	0	0	0	0	0	0	Non-core
ASV_5442	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna		ASV_5442	0	0	0	0	0	0	0	0.00435056883687542	0	0.0706880301602262	0	0	0.0165997144849109	0	0.0188802306820912	0	Rhizhomorph
ASV_5786	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerocolumna		ASV_5786	0	0	0	0	0	0	0	0	0	0	0	0.0619371254477887	0.07635868663059	0	0	0	Non-core
ASV_1062	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales		ASV_1062	0	0	0	0.01834333481827	0.0324934274658081	0	0	0	0	0.493245366006912	0.0725962572596257	0	0.0497991434547326	0	0.00686553842985136	0.0220744460693689	Rhizhomorph_Soil associated
ASV_2699	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a		ASV_2699	0	0	0	0	0.227453992260656	0	0	0	0.0788629397953148	0.00314169022934339	0	0	0.0730387437336078	0	0	0	Rhizhomorph
ASV_4826	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a		ASV_4826	0	0	0	0	0	0	0.186210847975554	0	0	0	0	0	0	0	0	0	Non-core
ASV_1155	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales		ASV_1155	0	0	0	0	0	0	0	0	0	0	0	0.579195821754997	0	0	0	0	Non-core
ASV_2891	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales		ASV_2891	0	0	0	0.00524095280521999	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1175	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_soil	ASV_1175	0	0	0	0	0	0	0	0	0.103955693366551	0.453974238140119	0.0403312540331254	0	0	0	0	0	Rhizhomorph
ASV_2993	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8		ASV_2993	0	0	0	0.0524095280521999	0	0	0	0	0	0.150801131008483	0	0	0	0	0	0	Rhizhomorph
ASV_5532	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	uncultured_Candidatus	ASV_5532	0	0	0	0.00524095280521999	0.0679408028830532	0	0	0	0	0	0	0	0	0.0040384460059769	0.00514915382238852	0.0110372230346845	Rhizhomorph
ASV_4544	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	S32	TM7	uncultured_Candidatus	ASV_4544	0	0	0	0	0	0	0	0	0	0	0	0	0.162677201952126	0	0	0	Non-core
ASV_5162	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	S32	TM7		ASV_5162	0	0	0	0	0	0.011568718186025	0	0.00652585325531313	0	0	0	0	0.00995982869094652	0	0.0171638460746284	0.0910570900361469	Rhizhomorph_Soil associated
ASV_5911	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	S32	TM7		ASV_5911	0	0	0	0	0	0	0	0	0.0663165630096966	0.0329877474081056	0	0	0	0	0	0	Rhizhomorph
ASV_6224	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	S32	TM7		ASV_6224	0	0.0170840044906526	0	0	0	0.0173530772790375	0	0	0.0555625257648809	0.00942507068803016	0	0	0	0	0	0	Rhizhomorph
ASV_5655	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	S32	TM7		ASV_5655	0	0	0	0	0	0.0144608977325312	0	0	0	0.0141376060320452	0	0	0.0829985724245543	0	0.010298307644777	0.0275930575867112	Rhizhomorph
ASV_4421	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8		ASV_4421	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484613520717228	0.0497751536164224	0.0275930575867112	Rhizhomorph
ASV_5833	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales		ASV_5833	0	0	0	0	0	0.0144608977325312	0	0.0130517065106263	0	0	0.0241987524198752	0	0	0.00605766900896535	0.0360440767567196	0	Rhizhomorph
ASV_5276	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium		ASV_5276	0	0	0	0	0	0	0.164724980901451	0	0	0	0	0	0	0	0	0	Non-core
ASV_6095	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Anaerobacterium		ASV_6095	0	0	0	0	0	0	0.0525210084033613	0	0.0107540372448157	0.0235626767200754	0	0	0	0	0	0	Rhizhomorph
ASV_1040	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1040	0	0	0	0	0	0	0	0	0	0	0.00537750053775005	0	0	0	0	0	Non-core
ASV_1156	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1156	0	0	0	0	0.304256638998021	0.0375983341045812	0	0	0	0	0	0.0150657872710837	0.81006606686365	0	0	0	Non-core
ASV_3046	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3046	0	0.00976228828037292	0	0.01834333481827	0.0147697397571855	0.0202452568255437	0	0.0261034130212525	0	0.0109959158027019	0.0457087545708755	0	0	0.018173007026896	0.0085819230373142	0.0303523633453823	Rhizhomorph_Soil associated
ASV_1547	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1547	0	0.0390491531214917	0	0.0314457168313199	0.135881605766106	0.0723044886626562	0.0525210084033613	0.0565573948793805	0	0.00314169022934339	0.0268875026887503	0	0.0531190863517148	0.00605766900896535	0.0240293845044798	0.0358709748627245	Rhizhomorph_Soil associated
ASV_2798	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2798	0	0	0	0	0.280625055386524	0.164854234150856	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_299	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0275930575867112	Non-core
ASV_700	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	Arenimicrobium_luteum	ASV_700	0	0.0658954458925172	0	0.02096381122088	0.703039612442029	0.0520592318371124	0	0.0391551195318788	0	0	0.0483975048397505	0	0.0929584011155008	0	0	0.0993350073121603	Soil associated
ASV_5008	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_5008	0	0	0	0.01048190561044	0	0.0202452568255437	0	0.00435056883687542	0	0	0	0	0	0	0	0.0607047266907646	Soil associated
ASV_3010	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3010	0	0	0	0	0.153605293474729	0	0	0.0239281286028148	0.0376391303568548	0	0.0215100021510002	0	0	0	0	0	Non-core
ASV_3812	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3812	0	0.0244057207009323	0	0	0.0265855315629339	0.00867653863951874	0	0.0174022753475017	0	0.00785422557335847	0.00806625080662508	0	0.0165997144849109	0	0	0.0165558345520267	Rhizhomorph_Soil associated
ASV_1766	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		uncultured_Acidobacteria	ASV_1766	0.0673548576030456	0.0732171621027969	0	0.01834333481827	0	0.112795002313744	0	0.0130517065106263	0	0	0	0	0	0	0.010298307644777	0.0193151403106978	Rhizhomorph_Soil associated
ASV_3547	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001-H03		ASV_3547	0	0.0414897251915849	0	0.0314457168313199	0	0.0289217954650625	0	0.0261034130212525	0	0	0.0322650032265003	0	0	0	0	0	Soil associated
ASV_708	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		uncultured_Acidobacteria	ASV_708	0	0.102504026943916	0	0.0786142920782998	0	0.159069875057844	0	0.0957125144112593	0	0.00785422557335847	0.0457087545708755	0	0.096278344012483	0.0141345610209191	0.00686553842985136	0.0441488921387379	Rhizhomorph_Soil associated
ASV_823	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		uncultured_Acidobacteria	ASV_823	0	0.214770342168204	0	0.0550300044548099	0	0.118579361406756	0	0.226229579517522	0	0	0.0591525059152506	0	0	0	0.0291785383268683	0.0524268094147513	Rhizhomorph_Soil associated
ASV_2506	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella		ASV_2506	0	0	0	0	0.0649868549316161	0.0780888477556687	0	0	0	0	0	0	0.00995982869094652	0.0040384460059769	0	0.0524268094147513	Non-core
ASV_4130	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella		ASV_4130	0	0.0707765900327037	0	0.01834333481827	0	0.0173530772790375	0	0.015226990929064	0	0	0.0322650032265003	0	0.0398393147637861	0	0	0	Soil associated
ASV_2903	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Aridibacter		ASV_2903	0	0.0512520134719578	0	0.0288252404287099	0	0.0318139750115687	0.0047746371275783	0.0261034130212525	0	0.00942507068803016	0.0268875026887503	0	0.0232396002788752	0	0	0.0165558345520267	Rhizhomorph_Soil associated
ASV_3385	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Aridibacter		ASV_3385	0	0.0390491531214917	0	0	0	0.0173530772790375	0	0.015226990929064	0	0.00471253534401508	0.0376425037642504	0	0.019919657381893	0.0141345610209191	0.0343276921492568	0.0220744460693689	Rhizhomorph_Soil associated
ASV_3212	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae			ASV_3212	0	0	0	0	0	0	0	0	0	0	0	0	0.434912519504665	0	0	0	Non-core
ASV_5576	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Aridibacter		ASV_5576	0	0.0195245765607458	0	0.01834333481827	0	0	0	0	0	0	0	0	0	0.00605766900896535	0.0566406920462737	0.0248337518280401	Rhizhomorph
ASV_5186	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae			ASV_5186	0	0.0707765900327037	0	0.01048190561044	0	0.011568718186025	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3433	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter		ASV_3433	0	0.0561331576121443	0	0	0	0.0925497454881999	0	0	0	0	0	0	0.0331994289698217	0	0.0137310768597027	0.0303523633453823	Rhizhomorph_Soil associated
ASV_5053	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter		ASV_5053	0	0	0	0.00786142920782998	0	0	0	0.0326292662765657	0	0.0125667609173735	0.0537750053775005	0	0	0	0	0	Rhizhomorph
ASV_5087	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Stenotrophobacter		ASV_5087	0	0.0683360179626104	0	0	0	0	0	0	0	0.00785422557335847	0.0134437513443751	0	0	0	0	0.0110372230346845	Rhizhomorph
ASV_427	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae		uncultured_Acidobacteria	ASV_427	0	0.236735490799043	0.0125575554625366	0.12840334372789	0.0324934274658081	0.153285515964831	0.00716195569136746	0.128341780687825	0.0609395443872887	0.040841972981464	0.0241987524198752	0.0150657872710837	0.0398393147637861	0.0706728051045958	0.0978339226253819	0.0524268094147513	Core
ASV_4855	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae			ASV_4855	0	0.00732171621027969	0	0.01572285841566	0	0.011568718186025	0	0.00652585325531313	0	0.0157084511467169	0.0161325016132502	0	0.0265595431758574	0	0	0.0137965287933556	Rhizhomorph_Soil associated
ASV_2747	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2747	0	0	0	0	0	0.0144608977325312	0.0978800611153552	0.0565573948793805	0	0	0	0	0.179276916437037	0	0	0	Non-core
ASV_1298	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1298	0	0.0927417386635427	0	0.0550300044548099	0	0.0780888477556687	0	0.097887798829697	0	0.0125667609173735	0.0241987524198752	0.00669590545381499	0.019919657381893	0.0302883450448267	0.0480587690089595	0.0579454209320935	Rhizhomorph_Soil associated
ASV_4000	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4000	0	0.0122028603504661	0.0125575554625366	0	0.0384013233686822	0	0	0.0217528441843771	0	0.00942507068803016	0	0	0	0.0100961150149422	0.0120146922522399	0	Rhizhomorph
ASV_4688	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4688	0	0	0	0	0	0	0	0.0217528441843771	0.0573548653056835	0	0.00806625080662508	0	0	0	0.0171638460746284	0	Rhizhomorph
ASV_5770	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_5770	0	0	0.0418585182084554	0	0	0	0	0.0587326792978182	0.0161310558672235	0	0.00537750053775005	0	0	0	0.00514915382238852	0	Rhizhomorph
ASV_5014	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_5014	0	0	0	0	0	0	0.176661573720397	0	0	0	0	0	0	0	0	0	Non-core
ASV_4228	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4228	0	0.0244057207009323	0	0	0	0	0.0501336898395722	0.015226990929064	0	0	0.0241987524198752	0	0	0	0.0137310768597027	0	Rhizhomorph
ASV_1552	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1552	0	0.0780983062429833	0	0.0995781032991798	0	0	0.0190985485103132	0.193600313240956	0	0	0.00537750053775005	0	0.0298794860728395	0.0141345610209191	0.0171638460746284	0.0413895863800668	Rhizhomorph_Soil associated
ASV_4590	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_4590	0	0.0292868648411188	0	0.0393071460391499	0	0	0	0	0	0	0	0	0	0	0.0137310768597027	0.0303523633453823	Rhizhomorph
ASV_4462	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4462	0	0	0	0	0	0	0.0859434682964095	0.0870113767375084	0	0	0	0	0	0.0040384460059769	0	0	Non-core
ASV_1854	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1854	0	0	0	0.0497890516495899	0	0.0144608977325312	0	0	0	0	0.190901269090127	0	0.0232396002788752	0	0	0	Soil associated
ASV_3257	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3257	0	0	0	0	0	0	0	0	0.0179233954080261	0.0282752120640905	0.164013766401377	0	0	0	0	0.0551861151734224	Rhizhomorph
ASV_4916	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4916	0	0	0	0	0	0	0	0	0	0.0738297203895696	0.0134437513443751	0	0	0	0	0	Rhizhomorph
ASV_4110	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4110	0	0.00976228828037292	0	0.01048190561044	0	0.00867653863951874	0	0.0391551195318788	0	0	0.0134437513443751	0	0	0.0141345610209191	0.0223129998970169	0.0248337518280401	Rhizhomorph_Soil associated
ASV_5661	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_5661	0	0	0	0	0	0	0	0	0	0.097392397109645	0	0	0	0	0	0	Rhizhomorph
ASV_3738	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3738	0	0	0	0.01048190561044	0	0.0404905136510875	0	0.00652585325531313	0	0	0.0241987524198752	0	0	0.0908650351344803	0	0	Soil associated
ASV_2514	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_2514	0	0.031727436911212	0	0	0	0	0	0.0739596702268822	0	0	0.0215100021510002	0	0	0.0363460140537921	0.0360440767567196	0.0386302806213957	Rhizhomorph_Soil associated
ASV_4307	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_4307	0	0.00732171621027969	0	0.0314457168313199	0	0	0	0.00870113767375084	0	0	0	0	0.019919657381893	0	0	0.0165558345520267	Soil associated
ASV_5535	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_5535	0	0	0	0.00524095280521999	0	0	0	0	0	0	0.0591525059152506	0	0	0	0	0	Non-core
ASV_4451	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4451	0	0.0219651486308391	0	0	0.0649868549316161	0	0.0167112299465241	0.0239281286028148	0	0	0	0	0	0.0040384460059769	0.0085819230373142	0.0193151403106978	Rhizhomorph
ASV_1740	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1740	0	0.0390491531214917	0	0	0	0.0780888477556687	0.0931054239877769	0.015226990929064	0.0304697721936444	0.0141376060320452	0.0645300064530007	0	0.0431592576607682	0.0363460140537921	0.0274621537194054	0.068982643966778	Rhizhomorph_Soil associated
ASV_4680	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_soil	ASV_4680	0	0	0	0	0	0.0896575659416937	0	0.0369798351134411	0	0	0	0	0	0	0.00686553842985136	0.00827791727601336	Rhizhomorph
ASV_4402	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_4402	0	0.0268462927710255	0	0.0314457168313199	0.0472631672229935	0	0	0	0	0	0	0	0.0265595431758574	0	0	0.0496675036560801	Soil associated
ASV_1476	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_1476	0	0.0122028603504661	0	0.00786142920782998	0	0	0	0	0	0	0	0	0	0.543170987803893	0	0.0579454209320935	Non-core
ASV_4175	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4175	0	0	0	0	0	0.0260296159185562	0	0	0.0448084885200652	0.0439836632108074	0.0376425037642504	0	0	0	0.010298307644777	0	Rhizhomorph
ASV_4521	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4521	0	0.0219651486308391	0	0.0314457168313199	0	0	0	0.00652585325531313	0	0	0.00806625080662508	0	0	0	0	0.0193151403106978	Soil associated
ASV_2470	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2470	0	0.0414897251915849	0	0	0.0177236877086226	0.0433826931975937	0	0.0717843858084445	0	0	0.0268875026887503	0	0	0.00605766900896535	0.0171638460746284	0.0441488921387379	Rhizhomorph_Soil associated
ASV_2544	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2544	0	0.031727436911212	0	0	0	0.0636279500231374	0	0.0217528441843771	0.0250927535712365	0	0.0591525059152506	0	0	0.0161537840239076	0.00343276921492568	0.0137965287933556	Rhizhomorph_Soil associated
ASV_5358	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_5358	0	0.0463708693317714	0	0	0	0	0	0.015226990929064	0	0	0	0	0	0	0	0	Non-core
ASV_5583	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_5583	0	0.00488114414018646	0	0.01834333481827	0.00590789590287419	0	0	0	0	0	0	0	0.0929584011155008	0	0	0.0275930575867112	Soil associated
ASV_4731	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4731	0	0	0	0	0	0.02313743637205	0	0	0.0233004140304339	0	0	0	0	0	0	0	Non-core
ASV_5684	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_5684	0	0.0658954458925172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3387	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3387	0	0.00976228828037292	0	0	0.0531710631258677	0.0404905136510875	0	0.0174022753475017	0	0	0.00806625080662508	0	0.0331994289698217	0	0	0	Soil associated
ASV_4229	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_4229	0	0.0219651486308391	0	0	0	0.02313743637205	0	0	0	0	0	0.0100438581807225	0.00995982869094652	0	0	0	Non-core
ASV_6021	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_6021	0	0.0170840044906526	0	0.00786142920782998	0	0	0	0	0	0	0	0	0.0165997144849109	0.00605766900896535	0.00686553842985136	0	Rhizhomorph
ASV_2031	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2031	0	0.0756577341728901	0	0	0	0.0202452568255437	0	0	0	0	0.0349537534953753	0	0	0	0	0	Non-core
ASV_3345	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3345	0	0.0146434324205594	0	0	0.0443092192715564	0.0954419250347062	0	0.0456809727871919	0	0.0141376060320452	0	0	0.0132797715879287	0	0	0.0137965287933556	Rhizhomorph_Soil associated
ASV_2327	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2327	0	0	0	0	0.0649868549316161	0.0751966682091624	0	0.0326292662765657	0.04122380943846	0.0361294376374489	0.0322650032265003	0	0	0.0222114530328729	0	0.0110372230346845	Rhizhomorph_Soil associated
ASV_2572	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_2572	0	0.0292868648411188	0	0	0	0.0318139750115687	0	0.00870113767375084	0	0.00628338045868677	0.0188212518821252	0	0.00663988579396434	0	0	0	Rhizhomorph_Soil associated
ASV_3344	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3344	0	0.0146434324205594	0	0	0	0.0491670522906062	0	0.00435056883687542	0	0	0.00806625080662508	0	0	0.00605766900896535	0	0.0220744460693689	Soil associated
ASV_1556	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_Acidobacteriaceae	ASV_1556	0.080532981916685	0.063454873822424	0	0.0943371504939598	0	0	0.0453590527119939	0.0783102390637576	0	0.00942507068803016	0.00806625080662508	0	0.0165997144849109	0.0040384460059769	0	0	Rhizhomorph_Soil associated
ASV_6154	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured_soil	ASV_6154	0	0.0195245765607458	0	0	0	0.00867653863951874	0	0	0	0	0	0	0.0132797715879287	0	0	0	Non-core
ASV_510	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_510	0	0.100063454873822	0	0.0786142920782998	0.227453992260656	0.107010643220731	0	0.0435056883687542	0.181026293621064	0.0267043669494188	0.0699075069907507	0.02678362181526	0.0265595431758574	0.0282691220418383	0.0532079228313481	0.046908197897409	Core
ASV_3768	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41		ASV_3768	0	0.0146434324205594	0	0	0	0	0	0	0	0	0.00537750053775005	0	0	0	0.13902715320449	0.00551861151734224	Rhizhomorph
ASV_3597	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_3597	0	0.0292868648411188	0	0.01048190561044	0	0	0.0501336898395722	0.137042918361576	0	0	0	0	0	0	0	0	Non-core
ASV_1272	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_1272	0	0.0244057207009323	0.167434072833822	0.0890961976887398	0	0.0404905136510875	0	0.082660807900633	0	0.0691171850455545	0.00537750053775005	0	0.0132797715879287	0.0363460140537921	0.0738045381209021	0.0745012554841202	Rhizhomorph_Soil associated
ASV_1440	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_1440	0	0.0732171621027969	0.117203850983675	0.14412620214355	0	0	0	0.134867633943138	0	0.0188501413760603	0	0	0	0	0.042909615186571	0.00551861151734224	Rhizhomorph_Soil associated
ASV_1088	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_1088	0	0.0146434324205594	0.0962745918794475	0.0707528628704699	0.124065813960358	0.0404905136510875	0.00954927425515661	0.0543821104609428	0	0.157084511467169	0.0376425037642504	0.00669590545381499	0.00995982869094652	0.0080768920119538	0.111564999485085	0.00827791727601336	Core
ASV_2925	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_2925	0	0.0244057207009323	0.0376726663876099	0.0393071460391499	0.0384013233686822	0	0.0596829640947288	0.0130517065106263	0	0.0596921143575244	0.0188212518821252	0	0	0.018173007026896	0.0188802306820912	0	Core
ASV_5103	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_5103	0	0	0	0	0.0413552713201193	0.0173530772790375	0	0	0	0.0188501413760603	0	0	0	0.0161537840239076	0.0137310768597027	0	Rhizhomorph
ASV_3309	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_3309	0	0	0	0	0.0797565946888016	0	0	0	0	0.0863964813069431	0.0134437513443751	0	0	0.0222114530328729	0.0411932305791082	0	Rhizhomorph
ASV_6047	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_6047	0	0	0.23440770196735	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1549	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_1549	0	0	0.673922143156132	0.259427163858389	0.0324934274658081	0	0	0	0	0	0	0.00502192909036124	0	0.0080768920119538	0	0	Stipe
ASV_6042	Bacteria	Acidobacteriota	Blastocatellia	11-24	11-24	11-24		ASV_6042	0	0	0	0	0	0.00578435909301249	0	0	0	0.00942507068803016	0	0	0	0.0201922300298845	0.0394768459716453	0.00551861151734224	Rhizhomorph
